curie	label	envo_native	obsolete	no_comparison_enum	ancestors_in_enum_count	descendants_in_enum_count	abp	env_sys	biome	terrestrial_biome	aquatic_biome	env_mat	soil	liquid water	water ice	human_construction	building	building_part	goldterms_mappings	nmdc_scoped_count	gold_hybrid_count	ncbi_scoped_count
ENVO:00002046	activated sludge	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			7620.0
ENVO:00000436	tunnel valley	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00002698		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
FOODON:00001187	sorghum food product	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002380		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002402		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
FOODON:00001041	beef food product	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00000014	canal	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01000236	basalt	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			6.0
ENVO:00002134	anaerobic stream sediment	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00003085	skatole enriched soil	True	False	False	0	0	True	False	False	False	False	True	True	False	False	False	False	False	False			
FOODON:00001019	wort food product	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
FOODON:00001231	creamy salad dressing	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00000211	marine bathypelagic zone	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			25.0
ENVO:00002539		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002014	plutonic rock	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			4.0
ENVO:00002354		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
FOODON:03303220	dessert food	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002089		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01000483	flat glass	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002696		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:2017081510		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002275	technosol	True	False	False	0	0	True	False	False	False	False	True	True	False	False	False	False	False	False			
ENVO:03000007	blue ice	True	False	False	0	0	False	False	False	False	False	True	False	False	True	False	False	False	False			
ENVO:02000040	mucus material	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00000258	alluvial plain	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			2.0
ENVO:01000790	hydrocarbon flame	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002983	fuel oil	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00000575		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00002358		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
FOODON:00001159	fermented pomaceous fruit beverage	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
FOODON:00001184	algal food product	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00000247	volcano	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			3.0
FOODON:00001081	Bondon cheese food product	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00000221	continental island	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			5.0
ENVO:00002297	obsolete environmental feature	True	True	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01001288	kaolin dust	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
PATO:0000918	volume	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			18.0
ENVO:00000890	small river biome	True	False	False	0	0	True	True	True	False	True	False	False	False	False	False	False	False	False			654.0
PATO:0002269	accumulation	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			8.0
ENVO:03501116	rapid transit system	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			6.0
ENVO:01001039	highly saline water	True	False	False	0	0	False	False	False	False	False	True	False	True	False	False	False	False	False			
ENVO:01000384	tropical lowland evergreen broadleaf rain forest	True	False	False	0	0	True	True	False	False	False	False	False	False	False	False	False	False	False			1.0
FOODON:00001206	lupin seed food product	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002129	anaerobic sludge	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			1964.0
ENVO:01001614	ice-bearing permafrost	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00000533	landfill	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			13.0
FOODON:03400840	beverage (non-milk) (eurofir)	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00000557	dry dam	True	False	False	0	0	True	False	False	False	False	False	False	False	False	True	False	False	False			1.0
ENVO:00002670		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000023	stream	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			637.0
ENVO:01001116	bovine dairy liquid manure	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:01001236	sulfrous kerogen	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
FOODON:00001077	salt pork meat food product	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002484		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
FOODON:00001176	invertebrate animal food product	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002176	contaminated sludge	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			8.0
ENVO:06105111	natural plastic	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00000149	artificial reef	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			9.0
FOODON:00002373	food product by meal type	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00000015	ocean	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			782.0
ENVO:00000342	ice cap dome	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			2.0
ENVO:01000319	rocky slope	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002601		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01000256	mineral material	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			5.0
ENVO:00000400	cinder cone	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00005744	allotment garden soil	True	False	False	0	0	True	False	False	False	False	True	True	False	False	False	False	False	False			
ENVO:01000343	altitudinal condition	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00002206	coal mine waste material	True	False	False	0	0	True	False	False	False	False	True	False	False	False	False	False	False	False			1.0
ENVO:00000114	agricultural field	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:02000126	wood ash	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:2017111508		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002869	hay	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:01000111	cosmogenous sediment	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002083		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01000418	human house	True	False	False	0	0	True	False	False	False	False	False	False	False	False	True	True	False	False			1.0
ENVO:03510060	gel ink	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002699		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:03500016	electroplating fume	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:03510057	permanent hair dye	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00000254	till plain	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			2.0
ENVO:00010484		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			2.0
FOODON:00001158	pomaceous fruit food product	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002143	calcite hot spring	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000199	meromictic lake	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			2.0
FOODON:00001266	camel milk beverage	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:03605000	periphytic biofilm	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	True		9.0	5.0
