curie	label	envo_native	obsolete	EnvLocalSoilEnum_10_7	ancestors_in_enum_count	descendants_in_enum_count	abp	env_sys	biome	terrestrial_biome	aquatic_biome	env_mat	soil	liquid water	water ice	human_construction	building	building_part	goldterms_mappings	nmdc_scoped_count	gold_hybrid_count	ncbi_scoped_count
ENVO:01001057	environment associated with a plant part or small plant	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False			8.0
ENVO:01038		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:04000007	lake water	True	False	False	1	0	True	False	False	False	False	True	False	True	False	False	False	False	False			
ENVO:00005741	alpine soil	True	False	False	1	0	True	False	False	False	False	True	True	False	False	False	False	False	True		46.0	224.0
ENVO:00000163	coffee plantation	True	False	False	1	0	True	True	False	False	False	False	False	False	False	False	False	False	False			12.0
ENVO:01001484	fire whirl	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00006010		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00000168	blowhole	True	False	False	3	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00005907		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:01000067	marine current	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000451	amenity lake	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	False	False	False			3.0
ENVO:01000147	marine coral reef fore reef	True	False	False	4	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000241	tidal mudflat	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False			16.0
ENVO:00006003		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00005959		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00005887		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:01000098	deep ocean current	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01000218	xeric shrubland biome	True	False	False	1	0	True	True	True	True	False	False	False	False	False	False	False	False	False			1.0
ENVO:03501156	maternity unit facility	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	False	False	False			
ENVO:01001486	landspout	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01001376	marine faunal bed	True	False	False	2	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01000736	phacolith	True	False	False	2	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:0000563		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			2.0
ENVO:03501191	physiotherapy clinic	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	False	False	False			
ENVO:01000499	pole-reinforced mud exterior wall	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	False	True	False			
UBERON:0001456	face	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			3.0
ENVO:00000314	alluvial fan	True	False	False	3	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000365	Ramsar site	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01000428	area of rocky shore	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00006113		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:01000674	microfracture	True	False	False	3	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00003095	quinate enriched soil	True	False	False	1	0	True	False	False	False	False	True	True	False	False	False	False	False	False			
ENVO:03501109	subway train	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			10.0
ENVO:01001888	calcic spring	True	False	False	5	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000400	cinder cone	True	False	False	7	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:03600091	clay fermentation pit	True	False	False	5	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:0000436		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			3.0
ENVO:00005994		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00005999		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:01040		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:0000476		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			3.0
ENVO:01000208	mediterranean woodland biome	True	False	False	1	0	True	True	True	True	False	False	False	False	False	False	False	False	False			241.0
ENVO:01001885	submerged landform	True	False	False	3	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00005796	marine sludge	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			1.0
ENVO:01000521	batholith	True	False	False	2	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01000205	subtropical	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			370.0
ENVO:00002140	cobble	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			54.0
ENVO:03501196	group home facility	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	True	False	False			
ENVO:00000557	dry dam	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	False	False	False			
ENVO:00003090	kynurenate enriched soil	True	False	False	1	0	True	False	False	False	False	True	True	False	False	False	False	False	False			
ENVO:01001183	arable or pasturable land	True	False	False	2	0	True	False	False	False	False	False	False	False	False	False	False	False	False			986.0
ENVO:01000178	savanna biome	True	False	False	1	0	True	True	True	True	False	False	False	False	False	False	False	False	False			
ENVO:00005976		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:03501125	airport transit lounge	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	False	True	False			
ENVO:00000154	flood meadow ecosystem	True	False	False	1	0	True	True	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002302		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:03501300	manure	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			43.0
ENVO:01000402	tropical mixed broadleaf forest	True	False	False	1	0	True	True	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000061	underground water body	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000340	particle of sand	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:06105011	water column	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000302	rift valley	True	False	False	6	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:03501131	university building	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	True	False	False			
ENVO:01001243	forest ecosystem	True	False	False	1	0	True	True	False	False	False	False	False	False	False	False	False	False	True			145.0
PATO:0000574	decreased length	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			96.0
ENVO:00005947		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
PCO:0000029	multi-species collection of organisms	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			30.0
ENVO:0000448		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			3.0
ENVO:01001319	saline water body	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:03501282	hangar	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	False	False	False			
ENVO:00002127	stream sediment	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			47.0
ENVO:01000487	brick building floor	True	False	False	2	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:03600068	ice wedge	True	False	False	3	0	True	False	False	False	False	False	False	False	False	False	False	False	False			21.0
ENVO:00000030	dead cave	True	False	False	5	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00005835		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:01001328	estuarine tidal riverine open water pycnocline	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:03501231	hospice	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	False	False	False			
ENVO:2000004	algal bloom	True	False	False	3	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00005840		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:0000432		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			3.0
ENVO:01026		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000077	agricultural ecosystem	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	True		1609.0	7924.0
ENVO:03600093	artificial satellite	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	False	False	False			
ENVO:00000457	plateau glacier	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			3.0
ENVO:00002283		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
