curie	label	envo_native	obsolete	EnvMediumSoilEnum_10_7	ancestors_in_enum_count	descendants_in_enum_count	nlcd_class	abp	env_sys	biome	terrestrial_biome	aquatic_biome	env_mat	soil	liquid water	water ice	snow	mass_of_environmental_material	human_construction	building	building_part	goldterms_mappings	nmdc_biosamples_count	ncbi_bioprojects_count
ENVO:00005781	heat stressed soil	True	False	True	0	0	False	True	False	False	False	False	True	True	False	False	False	False	False	False	False	False	21.0	
FOODON:00002151	plant seed based bakery food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:01041		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
FOODON:00001201	dry bean food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:00000489	palsa	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True		4.0
ENVO:00002982	clay	True	False	False	0	101	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True		12.0
ENVO:0010003	agricultural environmental material	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		6.0
CHEBI:33250	atom	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:06105112	synthetic plastic	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:02000107	grain dust	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:04000011	bare soil surface layer	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00002303		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00000356	pyroclastic cone	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00005740	paddy field soil	True	False	True	2	2	False	True	False	False	False	False	True	True	False	False	False	False	False	False	False	True		6.0
ENVO:01000508	salt material	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:01000110	hydrogenous sediment	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:00000085	alpine glacier	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False		1.0
CHEBI:60004	mixture	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:03000073	multiyear ice	True	False	False	0	0	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False		
FOODON:00001079	food (pickled)	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
FOODON:00002125	plant based bakery food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:01000221	temperate woodland biome	True	False	False	0	0	False	True	True	True	True	False	False	False	False	False	False	False	False	False	False	False		10.0
FOODON:00001054	fermented fish or seafood food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:02000025	sweat material	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:01000790	hydrocarbon flame	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
FOODON:00002780	pigeon pea food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:03000007	blue ice	True	False	False	0	0	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False		
ENVO:01000430	broadleaf forest	True	False	False	0	0	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False		11.0
ENVO:00000241	tidal mudflat	True	False	False	0	0	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
PATO:0045094	west	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		3.0
ENVO:01000551	paraffin oil	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:00000217	solfatara	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:03600016	saprolite	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True		
ENVO:01000559	compressed biogas	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:00000062	populated place	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:00000303	sea coast	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		3.0
ENVO:00000098	island	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		21.0
ENVO:0000542		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:026		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
FOODON:00001177	insect food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:01001644	material primarily composed of biogenic carbonates	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:01000888	area of gramanoid or herbaceous vegetation	True	False	False	0	0	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00003094	L-(+)-tartrate enriched soil	True	False	False	0	0	False	True	False	False	False	False	True	True	False	False	False	False	False	False	False	False		
ENVO:0000524		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:01000775	mesotrophic lake	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:045		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01001507	floating ice calf	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False		
ENVO:01000844	fog	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:00000180	mound	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		4.0
ENVO:01000622	vaporisation	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:03600084	lichen material	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:01001235	planktonic kerogen	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
FOODON:00001165	solanaceous food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:00002113	deep marine sediment	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:01001458	mist	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
FOODON:00001675	cabbage juice food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:0000470		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		3.0
ENVO:01000789	flame	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:0000538		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:01027		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01014		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01001288	kaolin dust	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:03000004	glacial ice	True	False	False	0	0	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False		
ENVO:01000560	charcoal	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:00000247	volcano	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00005759	alluvial paddy field soil	True	False	True	4	0	False	True	False	False	False	False	True	True	False	False	False	False	False	False	False	False		2.0
ENVO:01001243	forest ecosystem	True	False	False	0	0	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	True		3.0
ENVO:01001154	volatile astrogeological material	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
FOODON:00001131	poultry meat food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:00002148	coarse beach sand	True	False	False	0	0	False	True	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:00000505	underground irrigation canal	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01000661	tuff	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
FOODON:00001045	ice cream food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:01001023	radiation	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
PCO:0000029	multi-species collection of organisms	False	False	False	0	14	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:02000020	blood material	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:00002227	obsolete saline water habitat	True	True	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:0000508		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:0000495		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:0000557		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
