	id	elev	geo_loc_name	geo_loc_name_normalized	latitude	latitude_decimal_len	longitude	longitude_decimal_len	normalized_address	formatted_address	lat	lon	distance_between_corners	ne_lat	ne_lon	sw_lat	sw_lon	lat_lon_diff
94	gold:Gb0110722	432.0	USA: California: Angelo Coastal Reserve	usa california angelo coastal reserve	39.7392	4	-123.6308	4	usa california angelo coastal reserve	California, USA	36.778261	-119.4179324	1394.339785745222	42.009503	-114.131211	32.528832	-124.482003	493.5527994878359
95	gold:Gb0110723	432.0	USA: California: Angelo Coastal Reserve	usa california angelo coastal reserve	39.7392	4	-123.6308	4	usa california angelo coastal reserve	California, USA	36.778261	-119.4179324	1394.339785745222	42.009503	-114.131211	32.528832	-124.482003	493.5527994878359
96	gold:Gb0110724	432.0	USA: California: Angelo Coastal Reserve	usa california angelo coastal reserve	39.7392	4	-123.6308	4	usa california angelo coastal reserve	California, USA	36.778261	-119.4179324	1394.339785745222	42.009503	-114.131211	32.528832	-124.482003	493.5527994878359
97	gold:Gb0110725	432.0	USA: California: Angelo Coastal Reserve	usa california angelo coastal reserve	39.7392	4	-123.6308	4	usa california angelo coastal reserve	California, USA	36.778261	-119.4179324	1394.339785745222	42.009503	-114.131211	32.528832	-124.482003	493.5527994878359
98	gold:Gb0110726	432.0	USA: California: Angelo Coastal Reserve	usa california angelo coastal reserve	39.7392	4	-123.6308	4	usa california angelo coastal reserve	California, USA	36.778261	-119.4179324	1394.339785745222	42.009503	-114.131211	32.528832	-124.482003	493.5527994878359
99	gold:Gb0110727	432.0	USA: California: Angelo Coastal Reserve	usa california angelo coastal reserve	39.7392	4	-123.6308	4	usa california angelo coastal reserve	California, USA	36.778261	-119.4179324	1394.339785745222	42.009503	-114.131211	32.528832	-124.482003	493.5527994878359
100	gold:Gb0110728	432.0	USA: California: Angelo Coastal Reserve	usa california angelo coastal reserve	39.7392	4	-123.6308	4	usa california angelo coastal reserve	California, USA	36.778261	-119.4179324	1394.339785745222	42.009503	-114.131211	32.528832	-124.482003	493.5527994878359
101	gold:Gb0110729	432.0	USA: California: Angelo Coastal Reserve	usa california angelo coastal reserve	39.7392	4	-123.6308	4	usa california angelo coastal reserve	California, USA	36.778261	-119.4179324	1394.339785745222	42.009503	-114.131211	32.528832	-124.482003	493.5527994878359
102	gold:Gb0110730	432.0	USA: California: Angelo Coastal Reserve	usa california angelo coastal reserve	39.7392	4	-123.6308	4	usa california angelo coastal reserve	California, USA	36.778261	-119.4179324	1394.339785745222	42.009503	-114.131211	32.528832	-124.482003	493.5527994878359
103	gold:Gb0110731	432.0	USA: California: Angelo Coastal Reserve	usa california angelo coastal reserve	39.7392	4	-123.6308	4	usa california angelo coastal reserve	California, USA	36.778261	-119.4179324	1394.339785745222	42.009503	-114.131211	32.528832	-124.482003	493.5527994878359
104	gold:Gb0110732	432.0	USA: California: Angelo Coastal Reserve	usa california angelo coastal reserve	39.7392	4	-123.6308	4	usa california angelo coastal reserve	California, USA	36.778261	-119.4179324	1394.339785745222	42.009503	-114.131211	32.528832	-124.482003	493.5527994878359
105	gold:Gb0110733	432.0	USA: California: Angelo Coastal Reserve	usa california angelo coastal reserve	39.7392	4	-123.6308	4	usa california angelo coastal reserve	California, USA	36.778261	-119.4179324	1394.339785745222	42.009503	-114.131211	32.528832	-124.482003	493.5527994878359
106	gold:Gb0110734	432.0	USA: California: Angelo Coastal Reserve	usa california angelo coastal reserve	39.7392	4	-123.6308	4	usa california angelo coastal reserve	California, USA	36.778261	-119.4179324	1394.339785745222	42.009503	-114.131211	32.528832	-124.482003	493.5527994878359
107	gold:Gb0110735	432.0	USA: California: Angelo Coastal Reserve	usa california angelo coastal reserve	39.7392	4	-123.6308	4	usa california angelo coastal reserve	California, USA	36.778261	-119.4179324	1394.339785745222	42.009503	-114.131211	32.528832	-124.482003	493.5527994878359
108	gold:Gb0110736	432.0	USA: California: Angelo Coastal Reserve	usa california angelo coastal reserve	39.7392	4	-123.6308	4	usa california angelo coastal reserve	California, USA	36.778261	-119.4179324	1394.339785745222	42.009503	-114.131211	32.528832	-124.482003	493.5527994878359
109	gold:Gb0110737	432.0	USA: California: Angelo Coastal Reserve	usa california angelo coastal reserve	39.7392	4	-123.6308	4	usa california angelo coastal reserve	California, USA	36.778261	-119.4179324	1394.339785745222	42.009503	-114.131211	32.528832	-124.482003	493.5527994878359
110	gold:Gb0110738	432.0	USA: California: Angelo Coastal Reserve	usa california angelo coastal reserve	39.7392	4	-123.6308	4	usa california angelo coastal reserve	California, USA	36.778261	-119.4179324	1394.339785745222	42.009503	-114.131211	32.528832	-124.482003	493.5527994878359
111	gold:Gb0110739	432.0	USA: California: Angelo Coastal Reserve	usa california angelo coastal reserve	39.7392	4	-123.6308	4	usa california angelo coastal reserve	California, USA	36.778261	-119.4179324	1394.339785745222	42.009503	-114.131211	32.528832	-124.482003	493.5527994878359
112	gold:Gb0115217		USA: Columbia River, Washington	usa columbia river washington	46.37228379	8	-119.2717467	7	usa columbia river washington	Columbia River	47.43871937211972	-120.8228860820784	665.6049242126792	49.4034983	-117.4808563	45.4739405	-124.1649158	167.16863085307057
113	gold:Gb0115218		USA: Columbia River, Washington	usa columbia river washington	46.37228379	8	-119.2717467	7	usa columbia river washington	Columbia River	47.43871937211972	-120.8228860820784	665.6049242126792	49.4034983	-117.4808563	45.4739405	-124.1649158	167.16863085307057
114	gold:Gb0115219		USA: Columbia River, Washington	usa columbia river washington	46.37228379	8	-119.2717467	7	usa columbia river washington	Columbia River	47.43871937211972	-120.8228860820784	665.6049242126792	49.4034983	-117.4808563	45.4739405	-124.1649158	167.16863085307057
115	gold:Gb0115220		USA: Columbia River, Washington	usa columbia river washington	46.37228379	8	-119.2717467	7	usa columbia river washington	Columbia River	47.43871937211972	-120.8228860820784	665.6049242126792	49.4034983	-117.4808563	45.4739405	-124.1649158	167.16863085307057
116	gold:Gb0115221		USA: Columbia River, Washington	usa columbia river washington	46.37228379	8	-119.2717467	7	usa columbia river washington	Columbia River	47.43871937211972	-120.8228860820784	665.6049242126792	49.4034983	-117.4808563	45.4739405	-124.1649158	167.16863085307057
117	gold:Gb0115222		USA: Columbia River, Washington	usa columbia river washington	46.37228379	8	-119.2717467	7	usa columbia river washington	Columbia River	47.43871937211972	-120.8228860820784	665.6049242126792	49.4034983	-117.4808563	45.4739405	-124.1649158	167.16863085307057
118	gold:Gb0115223		USA: Columbia River, Washington	usa columbia river washington	46.37228379	8	-119.2717467	7	usa columbia river washington	Columbia River	47.43871937211972	-120.8228860820784	665.6049242126792	49.4034983	-117.4808563	45.4739405	-124.1649158	167.16863085307057
119	gold:Gb0115224		USA: Columbia River, Washington	usa columbia river washington	46.37228379	8	-119.2717467	7	usa columbia river washington	Columbia River	47.43871937211972	-120.8228860820784	665.6049242126792	49.4034983	-117.4808563	45.4739405	-124.1649158	167.16863085307057
120	gold:Gb0115225		USA: Columbia River, Washington	usa columbia river washington	46.37228379	8	-119.2717467	7	usa columbia river washington	Columbia River	47.43871937211972	-120.8228860820784	665.6049242126792	49.4034983	-117.4808563	45.4739405	-124.1649158	167.16863085307057
121	gold:Gb0115226		USA: Columbia River, Washington	usa columbia river washington	46.37228379	8	-119.2717467	7	usa columbia river washington	Columbia River	47.43871937211972	-120.8228860820784	665.6049242126792	49.4034983	-117.4808563	45.4739405	-124.1649158	167.16863085307057
122	gold:Gb0115227		USA: Columbia River, Washington	usa columbia river washington	46.37228379	8	-119.2717467	7	usa columbia river washington	Columbia River	47.43871937211972	-120.8228860820784	665.6049242126792	49.4034983	-117.4808563	45.4739405	-124.1649158	167.16863085307057
123	gold:Gb0115228		USA: Columbia River, Washington	usa columbia river washington	46.37228379	8	-119.2717467	7	usa columbia river washington	Columbia River	47.43871937211972	-120.8228860820784	665.6049242126792	49.4034983	-117.4808563	45.4739405	-124.1649158	167.16863085307057
124	gold:Gb0115229		USA: Columbia River, Washington	usa columbia river washington	46.37228379	8	-119.2717467	7	usa columbia river washington	Columbia River	47.43871937211972	-120.8228860820784	665.6049242126792	49.4034983	-117.4808563	45.4739405	-124.1649158	167.16863085307057
125	gold:Gb0115230		USA: Columbia River, Washington	usa columbia river washington	46.37228379	8	-119.2717467	7	usa columbia river washington	Columbia River	47.43871937211972	-120.8228860820784	665.6049242126792	49.4034983	-117.4808563	45.4739405	-124.1649158	167.16863085307057
126	gold:Gb0115231		USA: Columbia River, Washington	usa columbia river washington	46.37228379	8	-119.2717467	7	usa columbia river washington	Columbia River	47.43871937211972	-120.8228860820784	665.6049242126792	49.4034983	-117.4808563	45.4739405	-124.1649158	167.16863085307057
127	gold:Gb0115232		USA: Columbia River, Washington	usa columbia river washington	46.37228379	8	-119.2717467	7	usa columbia river washington	Columbia River	47.43871937211972	-120.8228860820784	665.6049242126792	49.4034983	-117.4808563	45.4739405	-124.1649158	167.16863085307057
128	gold:Gb0115233		USA: Columbia River, Washington	usa columbia river washington	46.37228379	8	-119.2717467	7	usa columbia river washington	Columbia River	47.43871937211972	-120.8228860820784	665.6049242126792	49.4034983	-117.4808563	45.4739405	-124.1649158	167.16863085307057
129	gold:Gb0115838		USA: Tennessee	usa tennessee	35.8443	4	-83.9607	4	usa tennessee	Tennessee, USA	35.5174913	-86.5804473	803.1438011086385	36.678255	-81.6469	34.9829239	-90.3104911	239.38518861422378
130	gold:Gb0115839		USA: Tennessee	usa tennessee	35.8443	4	-83.9607	4	usa tennessee	Tennessee, USA	35.5174913	-86.5804473	803.1438011086385	36.678255	-81.6469	34.9829239	-90.3104911	239.38518861422378
131	gold:Gb0115840		USA: Tennessee	usa tennessee	35.8443	4	-83.9607	4	usa tennessee	Tennessee, USA	35.5174913	-86.5804473	803.1438011086385	36.678255	-81.6469	34.9829239	-90.3104911	239.38518861422378
132	gold:Gb0115841		USA: Tennessee	usa tennessee	35.8443	4	-83.9607	4	usa tennessee	Tennessee, USA	35.5174913	-86.5804473	803.1438011086385	36.678255	-81.6469	34.9829239	-90.3104911	239.38518861422378
133	gold:Gb0115842		USA: Tennessee	usa tennessee	35.8443	4	-83.9607	4	usa tennessee	Tennessee, USA	35.5174913	-86.5804473	803.1438011086385	36.678255	-81.6469	34.9829239	-90.3104911	239.38518861422378
134	gold:Gb0115843		USA: Tennessee	usa tennessee	35.8444	4	-83.9599	4	usa tennessee	Tennessee, USA	35.5174913	-86.5804473	803.1438011086385	36.678255	-81.6469	34.9829239	-90.3104911	239.45814243594813
135	gold:Gb0115844		USA: Tennessee	usa tennessee	35.8444	4	-83.9599	4	usa tennessee	Tennessee, USA	35.5174913	-86.5804473	803.1438011086385	36.678255	-81.6469	34.9829239	-90.3104911	239.45814243594813
136	gold:Gb0115845		USA: Tennessee	usa tennessee	35.8444	4	-83.9599	4	usa tennessee	Tennessee, USA	35.5174913	-86.5804473	803.1438011086385	36.678255	-81.6469	34.9829239	-90.3104911	239.45814243594813
137	gold:Gb0115846		USA: Tennessee	usa tennessee	35.8444	4	-83.9599	4	usa tennessee	Tennessee, USA	35.5174913	-86.5804473	803.1438011086385	36.678255	-81.6469	34.9829239	-90.3104911	239.45814243594813
138	gold:Gb0115847		USA: Tennessee	usa tennessee	35.8444	4	-83.9599	4	usa tennessee	Tennessee, USA	35.5174913	-86.5804473	803.1438011086385	36.678255	-81.6469	34.9829239	-90.3104911	239.45814243594813
139	gold:Gb0115848		USA: Tennessee	usa tennessee	35.8443	4	-83.9607	4	usa tennessee	Tennessee, USA	35.5174913	-86.5804473	803.1438011086385	36.678255	-81.6469	34.9829239	-90.3104911	239.38518861422378
140	gold:Gb0115849		USA: Tennessee	usa tennessee	35.8443	4	-83.9607	4	usa tennessee	Tennessee, USA	35.5174913	-86.5804473	803.1438011086385	36.678255	-81.6469	34.9829239	-90.3104911	239.38518861422378
141	gold:Gb0115850		USA: Tennessee	usa tennessee	35.8443	4	-83.9607	4	usa tennessee	Tennessee, USA	35.5174913	-86.5804473	803.1438011086385	36.678255	-81.6469	34.9829239	-90.3104911	239.38518861422378
142	gold:Gb0115851		USA: Tennessee	usa tennessee	35.8443	4	-83.9607	4	usa tennessee	Tennessee, USA	35.5174913	-86.5804473	803.1438011086385	36.678255	-81.6469	34.9829239	-90.3104911	239.38518861422378
143	gold:Gb0115852		USA: Tennessee	usa tennessee	35.8443	4	-83.9607	4	usa tennessee	Tennessee, USA	35.5174913	-86.5804473	803.1438011086385	36.678255	-81.6469	34.9829239	-90.3104911	239.38518861422378
144	gold:Gb0115853		USA: Tennessee	usa tennessee	35.8444	4	-83.9599	4	usa tennessee	Tennessee, USA	35.5174913	-86.5804473	803.1438011086385	36.678255	-81.6469	34.9829239	-90.3104911	239.45814243594813
145	gold:Gb0115854		USA: Tennessee	usa tennessee	35.8444	4	-83.9599	4	usa tennessee	Tennessee, USA	35.5174913	-86.5804473	803.1438011086385	36.678255	-81.6469	34.9829239	-90.3104911	239.45814243594813
146	gold:Gb0115855		USA: Tennessee	usa tennessee	35.8444	4	-83.9599	4	usa tennessee	Tennessee, USA	35.5174913	-86.5804473	803.1438011086385	36.678255	-81.6469	34.9829239	-90.3104911	239.45814243594813
147	gold:Gb0115856		USA: Tennessee	usa tennessee	35.8444	4	-83.9599	4	usa tennessee	Tennessee, USA	35.5174913	-86.5804473	803.1438011086385	36.678255	-81.6469	34.9829239	-90.3104911	239.45814243594813
148	gold:Gb0115857		USA: Tennessee	usa tennessee	35.8444	4	-83.9599	4	usa tennessee	Tennessee, USA	35.5174913	-86.5804473	803.1438011086385	36.678255	-81.6469	34.9829239	-90.3104911	239.45814243594813
149	gold:Gb0115858		USA: Tennessee	usa tennessee	35.8443	4	-83.9607	4	usa tennessee	Tennessee, USA	35.5174913	-86.5804473	803.1438011086385	36.678255	-81.6469	34.9829239	-90.3104911	239.38518861422378
150	gold:Gb0115859		USA: Tennessee	usa tennessee	35.8443	4	-83.9607	4	usa tennessee	Tennessee, USA	35.5174913	-86.5804473	803.1438011086385	36.678255	-81.6469	34.9829239	-90.3104911	239.38518861422378
151	gold:Gb0115860		USA: Tennessee	usa tennessee	35.8443	4	-83.9607	4	usa tennessee	Tennessee, USA	35.5174913	-86.5804473	803.1438011086385	36.678255	-81.6469	34.9829239	-90.3104911	239.38518861422378
152	gold:Gb0115861		USA: Tennessee	usa tennessee	35.8443	4	-83.9607	4	usa tennessee	Tennessee, USA	35.5174913	-86.5804473	803.1438011086385	36.678255	-81.6469	34.9829239	-90.3104911	239.38518861422378
153	gold:Gb0115862		USA: Tennessee	usa tennessee	35.8443	4	-83.9607	4	usa tennessee	Tennessee, USA	35.5174913	-86.5804473	803.1438011086385	36.678255	-81.6469	34.9829239	-90.3104911	239.38518861422378
