id	elev	geo_loc_name	geo_loc_name_normalized	latitude	latitude_decimal_len	longitude	longitude_decimal_len
gold:Gb0139021		USA: Minnesota, Marcel Experimental Forest, Spruce and Peatland Responses to Environmental Changes	usa minnesota marcel experimental forest spruce and peatland responses to environmental changes	47.5028	4	-93.4828	4
gold:Gb0139022		USA: Minnesota, Marcel Experimental Forest, Spruce and Peatland Responses to Environmental Changes	usa minnesota marcel experimental forest spruce and peatland responses to environmental changes	47.5028	4	-93.4828	4
gold:Gb0139023		USA: Minnesota, Marcel Experimental Forest, Spruce and Peatland Responses to Environmental Changes	usa minnesota marcel experimental forest spruce and peatland responses to environmental changes	47.5028	4	-93.4828	4
gold:Gb0139024		USA: Minnesota, Marcel Experimental Forest, Spruce and Peatland Responses to Environmental Changes	usa minnesota marcel experimental forest spruce and peatland responses to environmental changes	47.5028	4	-93.4828	4
gold:Gb0139025		USA: Minnesota, Marcel Experimental Forest, Spruce and Peatland Responses to Environmental Changes	usa minnesota marcel experimental forest spruce and peatland responses to environmental changes	47.5028	4	-93.4828	4
gold:Gb0139026		USA: Minnesota, Marcel Experimental Forest, Spruce and Peatland Responses to Environmental Changes	usa minnesota marcel experimental forest spruce and peatland responses to environmental changes	47.5028	4	-93.4828	4
gold:Gb0139027		USA: Minnesota, Marcel Experimental Forest, Spruce and Peatland Responses to Environmental Changes	usa minnesota marcel experimental forest spruce and peatland responses to environmental changes	47.5028	4	-93.4828	4
gold:Gb0139028		USA: Minnesota, Marcel Experimental Forest, Spruce and Peatland Responses to Environmental Changes	usa minnesota marcel experimental forest spruce and peatland responses to environmental changes	47.5028	4	-93.4828	4
gold:Gb0139029		USA: Minnesota, Marcel Experimental Forest, Spruce and Peatland Responses to Environmental Changes	usa minnesota marcel experimental forest spruce and peatland responses to environmental changes	47.5028	4	-93.4828	4
gold:Gb0139030		USA: Minnesota, Marcel Experimental Forest, Spruce and Peatland Responses to Environmental Changes	usa minnesota marcel experimental forest spruce and peatland responses to environmental changes	47.5028	4	-93.4828	4
gold:Gb0139031		USA: Minnesota, Marcel Experimental Forest, Spruce and Peatland Responses to Environmental Changes	usa minnesota marcel experimental forest spruce and peatland responses to environmental changes	47.5028	4	-93.4828	4
gold:Gb0139032		USA: Minnesota, Marcel Experimental Forest, Spruce and Peatland Responses to Environmental Changes	usa minnesota marcel experimental forest spruce and peatland responses to environmental changes	47.5028	4	-93.4828	4
gold:Gb0139033		USA: Minnesota, Marcel Experimental Forest, Spruce and Peatland Responses to Environmental Changes	usa minnesota marcel experimental forest spruce and peatland responses to environmental changes	47.5028	4	-93.4828	4
gold:Gb0139034		USA: Minnesota, Marcel Experimental Forest, Spruce and Peatland Responses to Environmental Changes	usa minnesota marcel experimental forest spruce and peatland responses to environmental changes	47.5028	4	-93.4828	4
gold:Gb0139035		USA: Minnesota, Marcel Experimental Forest, Spruce and Peatland Responses to Environmental Changes	usa minnesota marcel experimental forest spruce and peatland responses to environmental changes	47.5028	4	-93.4828	4
gold:Gb0139036		USA: Minnesota, Marcel Experimental Forest, Spruce and Peatland Responses to Environmental Changes	usa minnesota marcel experimental forest spruce and peatland responses to environmental changes	47.5028	4	-93.4828	4
gold:Gb0139037		USA: Minnesota, Marcel Experimental Forest, Spruce and Peatland Responses to Environmental Changes	usa minnesota marcel experimental forest spruce and peatland responses to environmental changes	47.5028	4	-93.4828	4
gold:Gb0139038		USA: Minnesota, Marcel Experimental Forest, Spruce and Peatland Responses to Environmental Changes	usa minnesota marcel experimental forest spruce and peatland responses to environmental changes	47.5028	4	-93.4828	4
gold:Gb0139039		USA: Minnesota, Marcel Experimental Forest, Spruce and Peatland Responses to Environmental Changes	usa minnesota marcel experimental forest spruce and peatland responses to environmental changes	47.5028	4	-93.4828	4
gold:Gb0139040		USA: Minnesota, Marcel Experimental Forest, Spruce and Peatland Responses to Environmental Changes	usa minnesota marcel experimental forest spruce and peatland responses to environmental changes	47.5028	4	-93.4828	4
gold:Gb0139041		USA: Minnesota, Marcel Experimental Forest, Spruce and Peatland Responses to Environmental Changes	usa minnesota marcel experimental forest spruce and peatland responses to environmental changes	47.5028	4	-93.4828	4
gold:Gb0142710		USA: Ohio	usa ohio	40.178	3	-81.073	3
gold:Gb0150422		Puerto Rico: Rio Grande	puerto rico rio grande	18.321	3	-65.8172	4
gold:Gb0150423		Puerto Rico: Rio Grande	puerto rico rio grande	18.321	3	-65.8172	4
gold:Gb0150424		Puerto Rico: Rio Grande	puerto rico rio grande	18.321	3	-65.8172	4
gold:Gb0150425		Puerto Rico: Rio Grande	puerto rico rio grande	18.321	3	-65.8172	4
gold:Gb0150426		Puerto Rico: Rio Grande	puerto rico rio grande	18.321	3	-65.8172	4
gold:Gb0150427		Puerto Rico: Rio Grande	puerto rico rio grande	18.321	3	-65.8172	4
gold:Gb0150428		Puerto Rico: Rio Grande	puerto rico rio grande	18.321	3	-65.8172	4
gold:Gb0150429		Puerto Rico: Rio Grande	puerto rico rio grande	18.321	3	-65.8172	4
gold:Gb0150430		Puerto Rico: Rio Grande	puerto rico rio grande	18.321	3	-65.8172	4
gold:Gb0150431		Puerto Rico: Rio Grande	puerto rico rio grande	18.321	3	-65.8172	4
gold:Gb0153609		USA: Minnesota, Marcel Experimental Forest, Spruce and Peatland Responses to Environmental Changes	usa minnesota marcel experimental forest spruce and peatland responses to environmental changes	47.5028	4	-93.4828	4
gold:Gb0153610		USA: Minnesota, Marcel Experimental Forest, Spruce and Peatland Responses to Environmental Changes	usa minnesota marcel experimental forest spruce and peatland responses to environmental changes	47.5028	4	-93.4828	4
gold:Gb0153611		USA: Minnesota, Marcel Experimental Forest, Spruce and Peatland Responses to Environmental Changes	usa minnesota marcel experimental forest spruce and peatland responses to environmental changes	47.5028	4	-93.4828	4
gold:Gb0153612		USA: Minnesota, Marcel Experimental Forest, Spruce and Peatland Responses to Environmental Changes	usa minnesota marcel experimental forest spruce and peatland responses to environmental changes	47.5028	4	-93.4828	4
gold:Gb0153613		USA: Minnesota, Marcel Experimental Forest, Spruce and Peatland Responses to Environmental Changes	usa minnesota marcel experimental forest spruce and peatland responses to environmental changes	47.5028	4	-93.4828	4
gold:Gb0153614		USA: Minnesota, Marcel Experimental Forest, Spruce and Peatland Responses to Environmental Changes	usa minnesota marcel experimental forest spruce and peatland responses to environmental changes	47.5028	4	-93.4828	4
gold:Gb0153615		USA: Minnesota, Marcel Experimental Forest, Spruce and Peatland Responses to Environmental Changes	usa minnesota marcel experimental forest spruce and peatland responses to environmental changes	47.5028	4	-93.4828	4
gold:Gb0153616		USA: Minnesota, Marcel Experimental Forest, Spruce and Peatland Responses to Environmental Changes	usa minnesota marcel experimental forest spruce and peatland responses to environmental changes	47.5028	4	-93.4828	4
gold:Gb0153617		USA: Minnesota, Marcel Experimental Forest, Spruce and Peatland Responses to Environmental Changes	usa minnesota marcel experimental forest spruce and peatland responses to environmental changes	47.5028	4	-93.4828	4
gold:Gb0153618		USA: Minnesota, Marcel Experimental Forest, Spruce and Peatland Responses to Environmental Changes	usa minnesota marcel experimental forest spruce and peatland responses to environmental changes	47.5028	4	-93.4828	4
gold:Gb0153619		USA: Minnesota, Marcel Experimental Forest, Spruce and Peatland Responses to Environmental Changes	usa minnesota marcel experimental forest spruce and peatland responses to environmental changes	47.5028	4	-93.4828	4
gold:Gb0153620		USA: Minnesota, Marcel Experimental Forest, Spruce and Peatland Responses to Environmental Changes	usa minnesota marcel experimental forest spruce and peatland responses to environmental changes	47.5028	4	-93.4828	4
gold:Gb0153621		USA: Minnesota, Marcel Experimental Forest, Spruce and Peatland Responses to Environmental Changes	usa minnesota marcel experimental forest spruce and peatland responses to environmental changes	47.5028	4	-93.4828	4
gold:Gb0153622		USA: Minnesota, Marcel Experimental Forest, Spruce and Peatland Responses to Environmental Changes	usa minnesota marcel experimental forest spruce and peatland responses to environmental changes	47.5028	4	-93.4828	4
gold:Gb0153623		USA: Minnesota, Marcel Experimental Forest, Spruce and Peatland Responses to Environmental Changes	usa minnesota marcel experimental forest spruce and peatland responses to environmental changes	47.5028	4	-93.4828	4
gold:Gb0153624		USA: Minnesota, Marcel Experimental Forest, Spruce and Peatland Responses to Environmental Changes	usa minnesota marcel experimental forest spruce and peatland responses to environmental changes	47.5028	4	-93.4828	4
gold:Gb0153625		USA: Minnesota, Marcel Experimental Forest, Spruce and Peatland Responses to Environmental Changes	usa minnesota marcel experimental forest spruce and peatland responses to environmental changes	47.5028	4	-93.4828	4
gold:Gb0153626		USA: Minnesota, Marcel Experimental Forest, Spruce and Peatland Responses to Environmental Changes	usa minnesota marcel experimental forest spruce and peatland responses to environmental changes	47.5028	4	-93.4828	4
gold:Gb0153627		USA: Minnesota, Marcel Experimental Forest, Spruce and Peatland Responses to Environmental Changes	usa minnesota marcel experimental forest spruce and peatland responses to environmental changes	47.5028	4	-93.4828	4
gold:Gb0153628		USA: Minnesota, Marcel Experimental Forest, Spruce and Peatland Responses to Environmental Changes	usa minnesota marcel experimental forest spruce and peatland responses to environmental changes	47.5028	4	-93.4828	4
gold:Gb0153629		USA: Minnesota, Marcel Experimental Forest, Spruce and Peatland Responses to Environmental Changes	usa minnesota marcel experimental forest spruce and peatland responses to environmental changes	47.5028	4	-93.4828	4
gold:Gb0153630		USA: Minnesota, Marcel Experimental Forest, Spruce and Peatland Responses to Environmental Changes	usa minnesota marcel experimental forest spruce and peatland responses to environmental changes	47.5028	4	-93.4828	4
gold:Gb0153631		USA: Minnesota, Marcel Experimental Forest, Spruce and Peatland Responses to Environmental Changes	usa minnesota marcel experimental forest spruce and peatland responses to environmental changes	47.5028	4	-93.4828	4
gold:Gb0153632		USA: Minnesota, Marcel Experimental Forest, Spruce and Peatland Responses to Environmental Changes	usa minnesota marcel experimental forest spruce and peatland responses to environmental changes	47.5028	4	-93.4828	4
gold:Gb0153633		USA: Minnesota, Marcel Experimental Forest, Spruce and Peatland Responses to Environmental Changes	usa minnesota marcel experimental forest spruce and peatland responses to environmental changes	47.5028	4	-93.4828	4
gold:Gb0153634		USA: Minnesota, Marcel Experimental Forest, Spruce and Peatland Responses to Environmental Changes	usa minnesota marcel experimental forest spruce and peatland responses to environmental changes	47.5028	4	-93.4828	4
gold:Gb0153635		USA: Minnesota, Marcel Experimental Forest, Spruce and Peatland Responses to Environmental Changes	usa minnesota marcel experimental forest spruce and peatland responses to environmental changes	47.5028	4	-93.4828	4
gold:Gb0153636		USA: Minnesota, Marcel Experimental Forest, Spruce and Peatland Responses to Environmental Changes	usa minnesota marcel experimental forest spruce and peatland responses to environmental changes	47.5028	4	-93.4828	4
gold:Gb0153637		USA: Minnesota, Marcel Experimental Forest, Spruce and Peatland Responses to Environmental Changes	usa minnesota marcel experimental forest spruce and peatland responses to environmental changes	47.5028	4	-93.4828	4
gold:Gb0153638		USA: Minnesota, Marcel Experimental Forest, Spruce and Peatland Responses to Environmental Changes	usa minnesota marcel experimental forest spruce and peatland responses to environmental changes	47.5028	4	-93.4828	4
gold:Gb0153639		USA: Minnesota, Marcel Experimental Forest, Spruce and Peatland Responses to Environmental Changes	usa minnesota marcel experimental forest spruce and peatland responses to environmental changes	47.5028	4	-93.4828	4
gold:Gb0153640		USA: Minnesota, Marcel Experimental Forest, Spruce and Peatland Responses to Environmental Changes	usa minnesota marcel experimental forest spruce and peatland responses to environmental changes	47.5028	4	-93.4828	4
gold:Gb0153641		USA: Minnesota, Marcel Experimental Forest, Spruce and Peatland Responses to Environmental Changes	usa minnesota marcel experimental forest spruce and peatland responses to environmental changes	47.5028	4	-93.4828	4
gold:Gb0153642		USA: Minnesota, Marcel Experimental Forest, Spruce and Peatland Responses to Environmental Changes	usa minnesota marcel experimental forest spruce and peatland responses to environmental changes	47.5028	4	-93.4828	4
gold:Gb0153643		USA: Minnesota, Marcel Experimental Forest, Spruce and Peatland Responses to Environmental Changes	usa minnesota marcel experimental forest spruce and peatland responses to environmental changes	47.5028	4	-93.4828	4
gold:Gb0153644		USA: Minnesota, Marcel Experimental Forest, Spruce and Peatland Responses to Environmental Changes	usa minnesota marcel experimental forest spruce and peatland responses to environmental changes	47.5028	4	-93.4828	4
gold:Gb0153645		USA: Minnesota, Marcel Experimental Forest, Spruce and Peatland Responses to Environmental Changes	usa minnesota marcel experimental forest spruce and peatland responses to environmental changes	47.5028	4	-93.4828	4
gold:Gb0153646		USA: Minnesota, Marcel Experimental Forest, Spruce and Peatland Responses to Environmental Changes	usa minnesota marcel experimental forest spruce and peatland responses to environmental changes	47.5028	4	-93.4828	4
gold:Gb0153647		USA: Minnesota, Marcel Experimental Forest, Spruce and Peatland Responses to Environmental Changes	usa minnesota marcel experimental forest spruce and peatland responses to environmental changes	47.5028	4	-93.4828	4
gold:Gb0153648		USA: Minnesota, Marcel Experimental Forest, Spruce and Peatland Responses to Environmental Changes	usa minnesota marcel experimental forest spruce and peatland responses to environmental changes	47.5028	4	-93.4828	4
gold:Gb0153649		USA: Minnesota, Marcel Experimental Forest, Spruce and Peatland Responses to Environmental Changes	usa minnesota marcel experimental forest spruce and peatland responses to environmental changes	47.5028	4	-93.4828	4
gold:Gb0153650		USA: Minnesota, Marcel Experimental Forest, Spruce and Peatland Responses to Environmental Changes	usa minnesota marcel experimental forest spruce and peatland responses to environmental changes	47.5028	4	-93.4828	4
gold:Gb0153651		USA: Minnesota, Marcel Experimental Forest, Spruce and Peatland Responses to Environmental Changes	usa minnesota marcel experimental forest spruce and peatland responses to environmental changes	47.5028	4	-93.4828	4
gold:Gb0153652		USA: Minnesota, Marcel Experimental Forest, Spruce and Peatland Responses to Environmental Changes	usa minnesota marcel experimental forest spruce and peatland responses to environmental changes	47.5028	4	-93.4828	4
gold:Gb0153653		USA: Minnesota, Marcel Experimental Forest, Spruce and Peatland Responses to Environmental Changes	usa minnesota marcel experimental forest spruce and peatland responses to environmental changes	47.5028	4	-93.4828	4
gold:Gb0192454		Puerto Rico: Rio Grande	puerto rico rio grande	18.321	3	-65.8172	4
gold:Gb0192455		Puerto Rico: Rio Grande	puerto rico rio grande	18.321	3	-65.8172	4
gold:Gb0192456		Puerto Rico: Rio Grande	puerto rico rio grande	18.321	3	-65.8172	4
